source_product_id,source_product_title,recommendation_rank,recommended_product_id,recommended_product_title,recommendation_source
gid://shopify/Product/7764363804719,BIQUÍNI TIJUCA S5,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764363804719,BIQUÍNI TIJUCA S5,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764363804719,BIQUÍNI TIJUCA S5,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764363968559,BIQUÍNI TIJUCA S3,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764363968559,BIQUÍNI TIJUCA S3,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764363968559,BIQUÍNI TIJUCA S3,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764363968559,BIQUÍNI TIJUCA S3,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764363968559,BIQUÍNI TIJUCA S3,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764364591151,BIQUÍNI BAHIANA S2,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764364591151,BIQUÍNI BAHIANA S2,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764364591151,BIQUÍNI BAHIANA S2,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764364591151,BIQUÍNI BAHIANA S2,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764364591151,BIQUÍNI BAHIANA S2,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764364787759,BIQUÍNI BAHIANA S1,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764364787759,BIQUÍNI BAHIANA S1,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764364787759,BIQUÍNI BAHIANA S1,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764364787759,BIQUÍNI BAHIANA S1,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764364787759,BIQUÍNI BAHIANA S1,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764364951599,BIQUÍNI LAPA S1,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764364951599,BIQUÍNI LAPA S1,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764364951599,BIQUÍNI LAPA S1,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764364951599,BIQUÍNI LAPA S1,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764364951599,BIQUÍNI LAPA S1,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764365312047,BIQUÍNI COPACABANA S4,1,gid://shopify/Product/7764366589999,BIQUÍNI DA BARRA S3,hybrid
gid://shopify/Product/7764365312047,BIQUÍNI COPACABANA S4,2,gid://shopify/Product/7764365639727,BIQUÍNI COPACABANA S2,hybrid
gid://shopify/Product/7764365312047,BIQUÍNI COPACABANA S4,3,gid://shopify/Product/7764353187887,BIQUÍNI MARAMBAIA S3,hybrid
gid://shopify/Product/7764365312047,BIQUÍNI COPACABANA S4,4,gid://shopify/Product/7764353450031,BIQUÍNI MARAMBAIA S2,hybrid
gid://shopify/Product/7764365312047,BIQUÍNI COPACABANA S4,5,gid://shopify/Product/7764353646639,BIQUÍNI MARAMBAIA S1,hybrid
gid://shopify/Product/7764365639727,BIQUÍNI COPACABANA S2,1,gid://shopify/Product/7764366589999,BIQUÍNI DA BARRA S3,hybrid
gid://shopify/Product/7764365639727,BIQUÍNI COPACABANA S2,2,gid://shopify/Product/7764365312047,BIQUÍNI COPACABANA S4,hybrid
gid://shopify/Product/7764365639727,BIQUÍNI COPACABANA S2,3,gid://shopify/Product/7764353187887,BIQUÍNI MARAMBAIA S3,hybrid
gid://shopify/Product/7764365639727,BIQUÍNI COPACABANA S2,4,gid://shopify/Product/7764353450031,BIQUÍNI MARAMBAIA S2,hybrid
gid://shopify/Product/7764365639727,BIQUÍNI COPACABANA S2,5,gid://shopify/Product/7764353646639,BIQUÍNI MARAMBAIA S1,hybrid
gid://shopify/Product/7764366131247,BIQUÍNI NITERÓI S2,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764366131247,BIQUÍNI NITERÓI S2,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764366131247,BIQUÍNI NITERÓI S2,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764366131247,BIQUÍNI NITERÓI S2,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764366131247,BIQUÍNI NITERÓI S2,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764366393391,BIQUÍNI NITERÓI S1,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764366393391,BIQUÍNI NITERÓI S1,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764366393391,BIQUÍNI NITERÓI S1,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764366393391,BIQUÍNI NITERÓI S1,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764366393391,BIQUÍNI NITERÓI S1,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764366589999,BIQUÍNI DA BARRA S3,1,gid://shopify/Product/7764365639727,BIQUÍNI COPACABANA S2,hybrid
gid://shopify/Product/7764366589999,BIQUÍNI DA BARRA S3,2,gid://shopify/Product/7764365312047,BIQUÍNI COPACABANA S4,hybrid
gid://shopify/Product/7764366589999,BIQUÍNI DA BARRA S3,3,gid://shopify/Product/7764353187887,BIQUÍNI MARAMBAIA S3,hybrid
gid://shopify/Product/7764366589999,BIQUÍNI DA BARRA S3,4,gid://shopify/Product/7764353450031,BIQUÍNI MARAMBAIA S2,hybrid
gid://shopify/Product/7764366589999,BIQUÍNI DA BARRA S3,5,gid://shopify/Product/7764353646639,BIQUÍNI MARAMBAIA S1,hybrid
gid://shopify/Product/7764366852143,BIQUÍNI DA BARRA S2,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764366852143,BIQUÍNI DA BARRA S2,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764366852143,BIQUÍNI DA BARRA S2,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764366852143,BIQUÍNI DA BARRA S2,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764366852143,BIQUÍNI DA BARRA S2,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764367114287,BIQUÍNI ITINGA S3,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764367114287,BIQUÍNI ITINGA S3,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764367114287,BIQUÍNI ITINGA S3,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764367114287,BIQUÍNI ITINGA S3,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764367114287,BIQUÍNI ITINGA S3,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764367245359,BIQUÍNI ITINGA S2,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764367245359,BIQUÍNI ITINGA S2,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764367245359,BIQUÍNI ITINGA S2,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764367245359,BIQUÍNI ITINGA S2,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764367245359,BIQUÍNI ITINGA S2,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764367638575,BIQUÍNI ITINGA S1,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764367638575,BIQUÍNI ITINGA S1,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764367638575,BIQUÍNI ITINGA S1,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764367638575,BIQUÍNI ITINGA S1,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764367638575,BIQUÍNI ITINGA S1,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764367802415,BIQUÍNI CORINGA S2,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764367802415,BIQUÍNI CORINGA S2,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764367802415,BIQUÍNI CORINGA S2,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764367802415,BIQUÍNI CORINGA S2,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764367802415,BIQUÍNI CORINGA S2,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764367900719,BIQUÍNI CORINGA S1,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764367900719,BIQUÍNI CORINGA S1,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764367900719,BIQUÍNI CORINGA S1,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764367900719,BIQUÍNI CORINGA S1,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764367900719,BIQUÍNI CORINGA S1,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764368228399,BIQUÍNI CARIOCA S4,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764368228399,BIQUÍNI CARIOCA S4,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764368228399,BIQUÍNI CARIOCA S4,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764368228399,BIQUÍNI CARIOCA S4,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764368228399,BIQUÍNI CARIOCA S4,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764368425007,BIQUÍNI CARIOCA S3,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764368425007,BIQUÍNI CARIOCA S3,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764368425007,BIQUÍNI CARIOCA S3,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764368425007,BIQUÍNI CARIOCA S3,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764368425007,BIQUÍNI CARIOCA S3,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764368556079,BIQUÍNI CARIOCA S2,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764368556079,BIQUÍNI CARIOCA S2,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764368556079,BIQUÍNI CARIOCA S2,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764368556079,BIQUÍNI CARIOCA S2,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764368556079,BIQUÍNI CARIOCA S2,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764368752687,BIQUÍNI CARIOCA S1,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764368752687,BIQUÍNI CARIOCA S1,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764368752687,BIQUÍNI CARIOCA S1,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764368752687,BIQUÍNI CARIOCA S1,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764368752687,BIQUÍNI CARIOCA S1,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7764368949295,SAGE GREEN SATIN & LACE TOP,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7764368949295,SAGE GREEN SATIN & LACE TOP,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7764368949295,SAGE GREEN SATIN & LACE TOP,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7764368949295,SAGE GREEN SATIN & LACE TOP,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7764368949295,SAGE GREEN SATIN & LACE TOP,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7806876909615,Testing bundles,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7806876909615,Testing bundles,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7806876909615,Testing bundles,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7806876909615,Testing bundles,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7806876909615,Testing bundles,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7806885462063,Simple TOP for bundle,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7806885462063,Simple TOP for bundle,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7806885462063,Simple TOP for bundle,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7806885462063,Simple TOP for bundle,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7806885462063,Simple TOP for bundle,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7806886641711,Simple BOTTOM test for bundles,1,gid://shopify/Product/7806888017967,Testing bundles 2,hybrid
gid://shopify/Product/7806886641711,Simple BOTTOM test for bundles,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7806886641711,Simple BOTTOM test for bundles,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7806886641711,Simple BOTTOM test for bundles,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7806886641711,Simple BOTTOM test for bundles,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
gid://shopify/Product/7806888017967,Testing bundles 2,1,gid://shopify/Product/7806886641711,Simple BOTTOM test for bundles,hybrid
gid://shopify/Product/7806888017967,Testing bundles 2,2,gid://shopify/Product/7761873731631,USINA GILET,hybrid
gid://shopify/Product/7806888017967,Testing bundles 2,3,gid://shopify/Product/7761874026543,USINA SHORTS,hybrid
gid://shopify/Product/7806888017967,Testing bundles 2,4,gid://shopify/Product/7761874157615,USINA TROUSERS,hybrid
gid://shopify/Product/7806888017967,Testing bundles 2,5,gid://shopify/Product/7761874223151,KIMONO ITANHANGÁ S3,hybrid
