source_product_id,recommended_product_id,product_title,rank,hybrid_score,source,base_knn_similarity,pop_count,group_freq
gid://shopify/Product/9641402466652,gid://shopify/Product/9641399451996,Title Not Found,1,0.2853411625714409,similarity,0.2853411625714409,0.0,0.0
gid://shopify/Product/9641402466652,gid://shopify/Product/9641400926556,Title Not Found,2,0.2662815157384138,similarity,0.2662815157384138,0.0,0.0
gid://shopify/Product/9641402466652,gid://shopify/Product/9641403482460,Title Not Found,3,0.2581994028715521,similarity,0.2581994028715521,0.0,0.0
gid://shopify/Product/9641402466652,gid://shopify/Product/9641400893788,Title Not Found,4,0.2568945420715042,similarity,0.2568945420715042,0.0,0.0
gid://shopify/Product/9641402466652,gid://shopify/Product/9641403515228,Title Not Found,5,0.2505702679979126,similarity,0.2505702679979126,0.0,0.0
gid://shopify/Product/9641402466652,gid://shopify/Product/9641399845212,Title Not Found,6,0.2365265232638719,similarity,0.2365265232638719,0.0,0.0
gid://shopify/Product/9641402466652,gid://shopify/Product/9641414525276,Title Not Found,7,0.2288143683228306,similarity,0.2288143683228306,0.0,0.0
gid://shopify/Product/9641402466652,gid://shopify/Product/9641402663260,Title Not Found,8,0.2220246787720095,similarity,0.2220246787720095,0.0,0.0
gid://shopify/Product/9641402466652,gid://shopify/Product/9641404957020,Title Not Found,9,0.2138670179243197,similarity,0.2138670179243197,0.0,0.0
gid://shopify/Product/9641402466652,gid://shopify/Product/9641402532188,Title Not Found,10,0.2096066855134241,similarity,0.2096066855134241,0.0,0.0
gid://shopify/Product/9641402466652,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,11,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641397551452,Title Not Found,1,0.4008343321750396,similarity,0.4008343321750396,0.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641399419228,Title Not Found,2,0.3975005992950738,similarity,0.3975005992950738,0.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641403318620,Title Not Found,3,0.3971252024444581,similarity,0.3971252024444581,0.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641397518684,Title Not Found,4,0.3867170802374139,similarity,0.3867170802374139,0.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641397485916,Title Not Found,5,0.342397161437168,similarity,0.342397161437168,0.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641403384156,Title Not Found,6,0.3343541592395579,similarity,0.3343541592395579,0.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641404793180,Title Not Found,7,0.301542878499742,similarity,0.301542878499742,0.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641402630492,Title Not Found,8,0.2892963634069023,similarity,0.2892963634069023,0.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641404891484,Title Not Found,9,0.2629609146041416,similarity,0.2629609146041416,0.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641399451996,Title Not Found,10,0.2595059506551143,similarity,0.2595059506551143,0.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641402466652,Sanjo K100 // All Black - 42,11,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641402532188,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,12,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641403384156,Title Not Found,1,0.3632492751719621,similarity,0.3632492751719621,0.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641403318620,Title Not Found,2,0.3572881064742606,similarity,0.3572881064742606,0.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641397551452,Title Not Found,3,0.3320944777156792,similarity,0.3320944777156792,0.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641399419228,Title Not Found,4,0.309549810583013,similarity,0.309549810583013,0.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641397485916,Title Not Found,5,0.3010635895234721,similarity,0.3010635895234721,0.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641397518684,Title Not Found,6,0.2911111532075838,similarity,0.2911111532075838,0.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641402532188,Title Not Found,7,0.2892963634069023,similarity,0.2892963634069023,0.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641404793180,Title Not Found,8,0.2656984245100006,similarity,0.2656984245100006,0.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641402663260,Title Not Found,9,0.2534755232983283,similarity,0.2534755232983283,0.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641414525276,Title Not Found,10,0.2376816602988013,similarity,0.2376816602988013,0.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641402466652,Sanjo K100 // All Black - 42,11,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641402630492,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,12,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641402663260,gid://shopify/Product/9641403482460,Title Not Found,1,0.3534551856404773,similarity,0.3534551856404773,0.0,0.0
gid://shopify/Product/9641402663260,gid://shopify/Product/9641414525276,Title Not Found,2,0.3381561469154027,similarity,0.3381561469154027,0.0,0.0
gid://shopify/Product/9641402663260,gid://shopify/Product/9641399845212,Title Not Found,3,0.3220351721211353,similarity,0.3220351721211353,0.0,0.0
gid://shopify/Product/9641402663260,gid://shopify/Product/9641403515228,Title Not Found,4,0.3112794506541741,similarity,0.3112794506541741,0.0,0.0
gid://shopify/Product/9641402663260,gid://shopify/Product/9641399451996,Title Not Found,5,0.2945251742773054,similarity,0.2945251742773054,0.0,0.0
gid://shopify/Product/9641402663260,gid://shopify/Product/9641400893788,Title Not Found,6,0.2763928527219405,similarity,0.2763928527219405,0.0,0.0
gid://shopify/Product/9641402663260,gid://shopify/Product/9641404957020,Title Not Found,7,0.2606012718966144,similarity,0.2606012718966144,0.0,0.0
gid://shopify/Product/9641402663260,gid://shopify/Product/9641400926556,Title Not Found,8,0.2542298504082834,similarity,0.2542298504082834,0.0,0.0
gid://shopify/Product/9641402663260,gid://shopify/Product/9641402630492,Title Not Found,9,0.2534755232983283,similarity,0.2534755232983283,0.0,0.0
