source_product_id,recommended_product_id,rank,similarity,source,product_title
gid://shopify/Product/9641449357660,gid://shopify/Product/9641435988316,2,0.588451946166746,similarity,
gid://shopify/Product/9641449357660,gid://shopify/Product/9641435332956,3,0.5812675714897039,similarity,
gid://shopify/Product/9641449357660,gid://shopify/Product/9641436086620,4,0.56590329773356,similarity,
gid://shopify/Product/9641449357660,gid://shopify/Product/9641467871580,5,0.5581786846786957,similarity,
gid://shopify/Product/9641449357660,gid://shopify/Product/9641468297564,6,0.5581786846780692,similarity,
gid://shopify/Product/9641449357660,gid://shopify/Product/9641468428636,7,0.558108620679976,similarity,
gid://shopify/Product/9641449357660,gid://shopify/Product/9641468690780,8,0.5581086206795287,similarity,
gid://shopify/Product/9641449357660,gid://shopify/Product/9641468756316,9,0.5581051298905341,similarity,
gid://shopify/Product/9641449357660,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641449521500,gid://shopify/Product/9641449947484,1,0.6784870932732222,similarity,
gid://shopify/Product/9641449521500,gid://shopify/Product/9641449718108,2,0.6784870932732222,similarity,
gid://shopify/Product/9641449521500,gid://shopify/Product/9641450242396,3,0.6784870932730013,similarity,
gid://shopify/Product/9641449521500,gid://shopify/Product/9641449357660,4,0.5177276188257202,similarity,
gid://shopify/Product/9641449521500,gid://shopify/Product/9641448833372,5,0.48902891875299026,similarity,
gid://shopify/Product/9641449521500,gid://shopify/Product/9641435988316,6,0.46192493301568843,similarity,
gid://shopify/Product/9641449521500,gid://shopify/Product/9641435332956,7,0.4592339773767226,similarity,
gid://shopify/Product/9641449521500,gid://shopify/Product/9641436086620,8,0.45316050123401314,similarity,
gid://shopify/Product/9641449521500,gid://shopify/Product/9641467871580,9,0.4499669084693418,similarity,
gid://shopify/Product/9641449521500,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641449652572,gid://shopify/Product/9641449718108,1,0.6784870932732222,similarity,
gid://shopify/Product/9641449652572,gid://shopify/Product/9641449947484,2,0.6784870932732222,similarity,
gid://shopify/Product/9641449652572,gid://shopify/Product/9641450242396,3,0.6784870932730013,similarity,
gid://shopify/Product/9641449652572,gid://shopify/Product/9641449357660,4,0.5177276188257202,similarity,
gid://shopify/Product/9641449652572,gid://shopify/Product/9641448833372,5,0.48902891875299026,similarity,
gid://shopify/Product/9641449652572,gid://shopify/Product/9641435988316,6,0.46192493301552173,similarity,
gid://shopify/Product/9641449652572,gid://shopify/Product/9641435332956,7,0.4592339773766412,similarity,
gid://shopify/Product/9641449652572,gid://shopify/Product/9641436086620,8,0.45316050123385837,similarity,
gid://shopify/Product/9641449652572,gid://shopify/Product/9641467871580,9,0.44996690846949244,similarity,
gid://shopify/Product/9641449652572,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641449718108,gid://shopify/Product/9641449652572,1,0.6784870932732222,similarity,
gid://shopify/Product/9641449718108,gid://shopify/Product/9641449521500,2,0.6784870932732222,similarity,
gid://shopify/Product/9641449718108,gid://shopify/Product/9641448833372,3,0.5176816679516124,similarity,
gid://shopify/Product/9641449718108,gid://shopify/Product/9641449357660,4,0.4889689198574766,similarity,
gid://shopify/Product/9641449718108,gid://shopify/Product/9641467576668,5,0.4699291454594851,similarity,
gid://shopify/Product/9641449718108,gid://shopify/Product/9641467380060,6,0.46992740826369817,similarity,
gid://shopify/Product/9641449718108,gid://shopify/Product/9641467412828,7,0.46992740826365365,similarity,
gid://shopify/Product/9641449718108,gid://shopify/Product/9641466921308,8,0.46992538340429724,similarity,
gid://shopify/Product/9641449718108,gid://shopify/Product/9641467117916,9,0.4699253834040747,similarity,
gid://shopify/Product/9641449718108,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641449947484,gid://shopify/Product/9641449652572,1,0.6784870932732222,similarity,
gid://shopify/Product/9641449947484,gid://shopify/Product/9641449521500,2,0.6784870932732222,similarity,
gid://shopify/Product/9641449947484,gid://shopify/Product/9641448833372,3,0.5176816679516124,similarity,
gid://shopify/Product/9641449947484,gid://shopify/Product/9641449357660,4,0.4889689198574766,similarity,
gid://shopify/Product/9641449947484,gid://shopify/Product/9641467576668,5,0.46992914545966324,similarity,
gid://shopify/Product/9641449947484,gid://shopify/Product/9641467380060,6,0.46992740826387613,similarity,
gid://shopify/Product/9641449947484,gid://shopify/Product/9641467412828,7,0.4699274082638316,similarity,
gid://shopify/Product/9641449947484,gid://shopify/Product/9641466921308,8,0.4699253834044753,similarity,
gid://shopify/Product/9641449947484,gid://shopify/Product/9641467117916,9,0.4699253834042528,similarity,
gid://shopify/Product/9641449947484,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641450111324,gid://shopify/Product/9641443492188,1,0.6408303070841127,similarity,
gid://shopify/Product/9641450111324,gid://shopify/Product/9641450963292,2,0.6389029246241311,similarity,
gid://shopify/Product/9641450111324,gid://shopify/Product/9641450766684,3,0.6387300016106663,similarity,
gid://shopify/Product/9641450111324,gid://shopify/Product/9641414525276,4,0.6086245282531912,similarity,
gid://shopify/Product/9641450111324,gid://shopify/Product/9641463218524,5,0.5874862565233403,similarity,
gid://shopify/Product/9641450111324,gid://shopify/Product/9641462759772,6,0.587464450435936,similarity,
gid://shopify/Product/9641450111324,gid://shopify/Product/9641462956380,7,0.5874644504354332,similarity,
gid://shopify/Product/9641450111324,gid://shopify/Product/9641463480668,8,0.5873843174139165,similarity,
gid://shopify/Product/9641450111324,gid://shopify/Product/9641464004956,9,0.5873712433708896,similarity,
gid://shopify/Product/9641450111324,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641450242396,gid://shopify/Product/9641449652572,1,0.6784870932730013,similarity,
gid://shopify/Product/9641450242396,gid://shopify/Product/9641449521500,2,0.6784870932730013,similarity,
gid://shopify/Product/9641450242396,gid://shopify/Product/9641448833372,3,0.517681667951547,similarity,
gid://shopify/Product/9641450242396,gid://shopify/Product/9641449357660,4,0.4889689198574245,similarity,
gid://shopify/Product/9641450242396,gid://shopify/Product/9641467576668,5,0.4699291454599748,similarity,
gid://shopify/Product/9641450242396,gid://shopify/Product/9641467380060,6,0.4699274082641877,similarity,
gid://shopify/Product/9641450242396,gid://shopify/Product/9641467412828,7,0.4699274082641432,similarity,
gid://shopify/Product/9641450242396,gid://shopify/Product/9641466921308,8,0.46992538340469786,similarity,
gid://shopify/Product/9641450242396,gid://shopify/Product/9641467117916,9,0.4699253834045643,similarity,
gid://shopify/Product/9641450242396,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641450471772,gid://shopify/Product/9641443492188,1,0.6408758257976521,similarity,
gid://shopify/Product/9641450471772,gid://shopify/Product/9641450963292,2,0.6389349719146834,similarity,
gid://shopify/Product/9641450471772,gid://shopify/Product/9641450766684,3,0.638646821925563,similarity,
gid://shopify/Product/9641450471772,gid://shopify/Product/9641414525276,4,0.608650087907052,similarity,
gid://shopify/Product/9641450471772,gid://shopify/Product/9641463218524,5,0.5874993418958497,similarity,
gid://shopify/Product/9641450471772,gid://shopify/Product/9641462759772,6,0.5874862565247094,similarity,
gid://shopify/Product/9641450471772,gid://shopify/Product/9641462956380,7,0.5874862565242065,similarity,
gid://shopify/Product/9641450471772,gid://shopify/Product/9641463480668,8,0.5873886757147116,similarity,
gid://shopify/Product/9641450471772,gid://shopify/Product/9641464004956,9,0.5873843174139584,similarity,
gid://shopify/Product/9641450471772,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641450766684,gid://shopify/Product/9641443492188,1,0.6519559495433159,similarity,
gid://shopify/Product/9641450766684,gid://shopify/Product/9641450111324,2,0.6387300016106663,similarity,
gid://shopify/Product/9641450766684,gid://shopify/Product/9641450471772,3,0.638646821925563,similarity,
gid://shopify/Product/9641450766684,gid://shopify/Product/9641399419228,4,0.6146899183738717,similarity,
gid://shopify/Product/9641450766684,gid://shopify/Product/9641463218524,5,0.594769805078193,similarity,
gid://shopify/Product/9641450766684,gid://shopify/Product/9641463480668,6,0.5947476068295798,similarity,
gid://shopify/Product/9641450766684,gid://shopify/Product/9641462759772,7,0.5946915063263226,similarity,
gid://shopify/Product/9641450766684,gid://shopify/Product/9641462956380,8,0.5946915063257918,similarity,
gid://shopify/Product/9641450766684,gid://shopify/Product/9641464004956,9,0.5946785288210293,similarity,
gid://shopify/Product/9641450766684,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641450897756,gid://shopify/Product/9641452372316,1,0.7009441076416421,similarity,
gid://shopify/Product/9641450897756,gid://shopify/Product/9641452306780,2,0.700933889554704,similarity,
gid://shopify/Product/9641450897756,gid://shopify/Product/9641452208476,3,0.7008521735012528,similarity,
gid://shopify/Product/9641450897756,gid://shopify/Product/9641451422044,4,0.6996821068600441,similarity,
gid://shopify/Product/9641450897756,gid://shopify/Product/9641451585884,5,0.6996821068600116,similarity,
gid://shopify/Product/9641450897756,gid://shopify/Product/9641451815260,6,0.6996821068599468,similarity,
gid://shopify/Product/9641450897756,gid://shopify/Product/9641458008412,7,0.6996821068544683,similarity,
gid://shopify/Product/9641450897756,gid://shopify/Product/9641458270556,8,0.622983880602217,similarity,
gid://shopify/Product/9641450897756,gid://shopify/Product/9641458696540,9,0.6229838806020164,similarity,
gid://shopify/Product/9641450897756,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641450963292,gid://shopify/Product/9641443492188,1,0.6526572146484031,similarity,
gid://shopify/Product/9641450963292,gid://shopify/Product/9641450471772,2,0.6389349719146834,similarity,
gid://shopify/Product/9641450963292,gid://shopify/Product/9641450111324,3,0.6389029246241311,similarity,
gid://shopify/Product/9641450963292,gid://shopify/Product/9641399419228,4,0.6150273103378763,similarity,
gid://shopify/Product/9641450963292,gid://shopify/Product/9641462759772,5,0.5950649905704408,similarity,
gid://shopify/Product/9641450963292,gid://shopify/Product/9641462956380,6,0.5950649905699085,similarity,
gid://shopify/Product/9641450963292,gid://shopify/Product/9641463218524,7,0.5950603732594327,similarity,
gid://shopify/Product/9641450963292,gid://shopify/Product/9641463054684,8,0.5949688976353924,similarity,
gid://shopify/Product/9641450963292,gid://shopify/Product/9641464004956,9,0.5949688976343431,similarity,
gid://shopify/Product/9641450963292,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641451127132,gid://shopify/Product/9641452372316,1,0.7009441076418057,similarity,
gid://shopify/Product/9641451127132,gid://shopify/Product/9641452306780,2,0.7009338895548677,similarity,
gid://shopify/Product/9641451127132,gid://shopify/Product/9641452208476,3,0.7008521735014163,similarity,
gid://shopify/Product/9641451127132,gid://shopify/Product/9641451422044,4,0.6996821068600765,similarity,
gid://shopify/Product/9641451127132,gid://shopify/Product/9641451585884,5,0.6996821068600441,similarity,
gid://shopify/Product/9641451127132,gid://shopify/Product/9641451815260,6,0.6996821068599792,similarity,
gid://shopify/Product/9641451127132,gid://shopify/Product/9641458008412,7,0.6996821068550194,similarity,
gid://shopify/Product/9641451127132,gid://shopify/Product/9641458270556,8,0.6229838806025998,similarity,
gid://shopify/Product/9641451127132,gid://shopify/Product/9641458696540,9,0.6229838806023992,similarity,
gid://shopify/Product/9641451127132,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641451258204,gid://shopify/Product/9641452372316,1,0.7009441076418712,similarity,
gid://shopify/Product/9641451258204,gid://shopify/Product/9641452306780,2,0.7009338895549331,similarity,
gid://shopify/Product/9641451258204,gid://shopify/Product/9641452208476,3,0.7008521735014818,similarity,
gid://shopify/Product/9641451258204,gid://shopify/Product/9641451422044,4,0.6996821068601413,similarity,
gid://shopify/Product/9641451258204,gid://shopify/Product/9641451585884,5,0.6996821068601089,similarity,
gid://shopify/Product/9641451258204,gid://shopify/Product/9641451815260,6,0.6996821068600441,similarity,
gid://shopify/Product/9641451258204,gid://shopify/Product/9641458008412,7,0.6996821068554733,similarity,
gid://shopify/Product/9641451258204,gid://shopify/Product/9641458270556,8,0.6229838806028549,similarity,
gid://shopify/Product/9641451258204,gid://shopify/Product/9641458696540,9,0.6229838806026544,similarity,
gid://shopify/Product/9641451258204,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641451422044,gid://shopify/Product/9641458336092,1,0.7009441076369289,similarity,
gid://shopify/Product/9641451422044,gid://shopify/Product/9641458270556,2,0.7009338895500894,similarity,
gid://shopify/Product/9641451422044,gid://shopify/Product/9641458696540,3,0.7009338895497293,similarity,
gid://shopify/Product/9641451422044,gid://shopify/Product/9641457779036,4,0.6996922279285892,similarity,
gid://shopify/Product/9641451422044,gid://shopify/Product/9641451258204,5,0.6996821068601413,similarity,
gid://shopify/Product/9641451422044,gid://shopify/Product/9641451127132,6,0.6996821068600765,similarity,
gid://shopify/Product/9641451422044,gid://shopify/Product/9641450897756,7,0.6996821068600441,similarity,
gid://shopify/Product/9641451422044,gid://shopify/Product/9641452306780,8,0.6229838806056619,similarity,
gid://shopify/Product/9641451422044,gid://shopify/Product/9641452372316,9,0.6229781901113571,similarity,
gid://shopify/Product/9641451422044,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641451585884,gid://shopify/Product/9641458336092,1,0.700944107637289,similarity,
gid://shopify/Product/9641451585884,gid://shopify/Product/9641458270556,2,0.7009338895504494,similarity,
gid://shopify/Product/9641451585884,gid://shopify/Product/9641458696540,3,0.7009338895500894,similarity,
gid://shopify/Product/9641451585884,gid://shopify/Product/9641457779036,4,0.6996922279289458,similarity,
gid://shopify/Product/9641451585884,gid://shopify/Product/9641451258204,5,0.6996821068601089,similarity,
gid://shopify/Product/9641451585884,gid://shopify/Product/9641451127132,6,0.6996821068600441,similarity,
gid://shopify/Product/9641451585884,gid://shopify/Product/9641450897756,7,0.6996821068600116,similarity,
gid://shopify/Product/9641451585884,gid://shopify/Product/9641452306780,8,0.6229838806056436,similarity,
gid://shopify/Product/9641451585884,gid://shopify/Product/9641452372316,9,0.6229781901114119,similarity,
gid://shopify/Product/9641451585884,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641451815260,gid://shopify/Product/9641458336092,1,0.7009441076374854,similarity,
gid://shopify/Product/9641451815260,gid://shopify/Product/9641458270556,2,0.7009338895505148,similarity,
gid://shopify/Product/9641451815260,gid://shopify/Product/9641458696540,3,0.7009338895502858,similarity,
gid://shopify/Product/9641451815260,gid://shopify/Product/9641457779036,4,0.6996922279291403,similarity,
gid://shopify/Product/9641451815260,gid://shopify/Product/9641451258204,5,0.6996821068600441,similarity,
gid://shopify/Product/9641451815260,gid://shopify/Product/9641451127132,6,0.6996821068599792,similarity,
gid://shopify/Product/9641451815260,gid://shopify/Product/9641450897756,7,0.6996821068599468,similarity,
gid://shopify/Product/9641451815260,gid://shopify/Product/9641452306780,8,0.6229838806056801,similarity,
gid://shopify/Product/9641451815260,gid://shopify/Product/9641452372316,9,0.6229781901113755,similarity,
gid://shopify/Product/9641451815260,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641452077404,gid://shopify/Product/9641452536156,1,0.6996922279326092,similarity,
gid://shopify/Product/9641452077404,gid://shopify/Product/9641452372316,2,0.6135816605988847,similarity,
gid://shopify/Product/9641452077404,gid://shopify/Product/9641452208476,3,0.6135657479124055,similarity,
gid://shopify/Product/9641452077404,gid://shopify/Product/9641452306780,4,0.6135657479123884,similarity,
gid://shopify/Product/9641452077404,gid://shopify/Product/9641451258204,5,0.5679601985434068,similarity,
gid://shopify/Product/9641452077404,gid://shopify/Product/9641451127132,6,0.5679601985433828,similarity,
gid://shopify/Product/9641452077404,gid://shopify/Product/9641450897756,7,0.5679601985433225,similarity,
gid://shopify/Product/9641452077404,gid://shopify/Product/9641457779036,8,0.5679489104306995,similarity,
gid://shopify/Product/9641452077404,gid://shopify/Product/9641458270556,9,0.5674978119250171,similarity,
gid://shopify/Product/9641452077404,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641452208476,gid://shopify/Product/9641451258204,1,0.7008521735014818,similarity,
gid://shopify/Product/9641452208476,gid://shopify/Product/9641451127132,2,0.7008521735014163,similarity,
gid://shopify/Product/9641452208476,gid://shopify/Product/9641450897756,3,0.7008521735012528,similarity,
gid://shopify/Product/9641452208476,gid://shopify/Product/9641457779036,4,0.7007807136860313,similarity,
gid://shopify/Product/9641452208476,gid://shopify/Product/9641458270556,5,0.6996011663530902,similarity,
gid://shopify/Product/9641452208476,gid://shopify/Product/9641458696540,6,0.6996011663528635,similarity,
gid://shopify/Product/9641452208476,gid://shopify/Product/9641458336092,7,0.6995303843251273,similarity,
gid://shopify/Product/9641452208476,gid://shopify/Product/9641451815260,8,0.6228928617038048,similarity,
gid://shopify/Product/9641452208476,gid://shopify/Product/9641451422044,9,0.6228928617037865,similarity,
gid://shopify/Product/9641452208476,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641452306780,gid://shopify/Product/9641457779036,1,0.7009441076392201,similarity,
gid://shopify/Product/9641452306780,gid://shopify/Product/9641451258204,2,0.7009338895549331,similarity,
gid://shopify/Product/9641452306780,gid://shopify/Product/9641451127132,3,0.7009338895548677,similarity,
gid://shopify/Product/9641452306780,gid://shopify/Product/9641450897756,4,0.700933889554704,similarity,
gid://shopify/Product/9641452306780,gid://shopify/Product/9641458336092,5,0.6996922279291728,similarity,
gid://shopify/Product/9641452306780,gid://shopify/Product/9641458270556,6,0.6996821068565106,similarity,
gid://shopify/Product/9641452306780,gid://shopify/Product/9641458696540,7,0.6996821068562836,similarity,
gid://shopify/Product/9641452306780,gid://shopify/Product/9641451815260,8,0.6229838806056801,similarity,
gid://shopify/Product/9641452306780,gid://shopify/Product/9641451422044,9,0.6229838806056619,similarity,
gid://shopify/Product/9641452306780,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641452372316,gid://shopify/Product/9641451258204,1,0.7009441076418712,similarity,
gid://shopify/Product/9641452372316,gid://shopify/Product/9641451127132,2,0.7009441076418057,similarity,
gid://shopify/Product/9641452372316,gid://shopify/Product/9641450897756,3,0.7009441076416421,similarity,
gid://shopify/Product/9641452372316,gid://shopify/Product/9641457779036,4,0.7009338895522822,similarity,
gid://shopify/Product/9641452372316,gid://shopify/Product/9641458270556,5,0.6996922279293997,similarity,
gid://shopify/Product/9641452372316,gid://shopify/Product/9641458696540,6,0.6996922279291728,similarity,
gid://shopify/Product/9641452372316,gid://shopify/Product/9641458336092,7,0.6996821068566726,similarity,
gid://shopify/Product/9641452372316,gid://shopify/Product/9641451585884,8,0.6229781901114119,similarity,
gid://shopify/Product/9641452372316,gid://shopify/Product/9641451815260,9,0.6229781901113755,similarity,
gid://shopify/Product/9641452372316,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641452536156,gid://shopify/Product/9641452077404,1,0.6996922279326092,similarity,
gid://shopify/Product/9641452536156,gid://shopify/Product/9641458270556,2,0.6135816605973726,similarity,
gid://shopify/Product/9641452536156,gid://shopify/Product/9641458696540,3,0.6135816605972536,similarity,
gid://shopify/Product/9641452536156,gid://shopify/Product/9641458336092,4,0.6135657479108935,similarity,
gid://shopify/Product/9641452536156,gid://shopify/Product/9641451815260,5,0.5679489104318445,similarity,
gid://shopify/Product/9641452536156,gid://shopify/Product/9641451585884,6,0.5679489104318203,similarity,
gid://shopify/Product/9641452536156,gid://shopify/Product/9641451422044,7,0.5679489104317842,similarity,
gid://shopify/Product/9641452536156,gid://shopify/Product/9641458008412,8,0.5679489104309646,similarity,
gid://shopify/Product/9641452536156,gid://shopify/Product/9641452372316,9,0.5674978119264704,similarity,
gid://shopify/Product/9641452536156,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641452765532,gid://shopify/Product/9641473802588,1,0.6677588781145224,similarity,
gid://shopify/Product/9641452765532,gid://shopify/Product/9641474163036,2,0.6677588781135545,similarity,
gid://shopify/Product/9641452765532,gid://shopify/Product/9641473835356,3,0.6677509260227449,similarity,
gid://shopify/Product/9641452765532,gid://shopify/Product/9641473081692,4,0.6676195496494386,similarity,
gid://shopify/Product/9641452765532,gid://shopify/Product/9641473179996,5,0.6676116058647131,similarity,
gid://shopify/Product/9641452765532,gid://shopify/Product/9641473311068,6,0.6676116058641024,similarity,
gid://shopify/Product/9641452765532,gid://shopify/Product/9641474457948,7,0.6676116058602604,similarity,
gid://shopify/Product/9641452765532,gid://shopify/Product/9641473376604,8,0.6675986566784479,similarity,
gid://shopify/Product/9641452765532,gid://shopify/Product/9641473573212,9,0.6675986566776339,similarity,
gid://shopify/Product/9641452765532,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641452929372,gid://shopify/Product/9641473835356,1,0.6677509260231014,similarity,
gid://shopify/Product/9641452929372,gid://shopify/Product/9641473802588,2,0.6677270725942253,similarity,
gid://shopify/Product/9641452929372,gid://shopify/Product/9641474163036,3,0.6677270725931557,similarity,
gid://shopify/Product/9641452929372,gid://shopify/Product/9641474621788,4,0.6676195496443241,similarity,
gid://shopify/Product/9641452929372,gid://shopify/Product/9641473179996,5,0.667611605865171,similarity,
gid://shopify/Product/9641452929372,gid://shopify/Product/9641473311068,6,0.6676116058644587,similarity,
gid://shopify/Product/9641452929372,gid://shopify/Product/9641474457948,7,0.6676116058606167,similarity,
gid://shopify/Product/9641452929372,gid://shopify/Product/9641473081692,8,0.6675877773536235,similarity,
gid://shopify/Product/9641452929372,gid://shopify/Product/9641473376604,9,0.6675668893615851,similarity,
gid://shopify/Product/9641452929372,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641453453660,gid://shopify/Product/9641452929372,1,0.5307241434653815,similarity,
gid://shopify/Product/9641453453660,gid://shopify/Product/9641452765532,2,0.5307128374931931,similarity,
gid://shopify/Product/9641453453660,gid://shopify/Product/9641474621788,3,0.508537839131437,similarity,
gid://shopify/Product/9641453453660,gid://shopify/Product/9641473179996,4,0.5085354646756508,similarity,
gid://shopify/Product/9641453453660,gid://shopify/Product/9641473311068,5,0.5085354646754379,similarity,
gid://shopify/Product/9641453453660,gid://shopify/Product/9641474457948,6,0.5085354646743503,similarity,
gid://shopify/Product/9641453453660,gid://shopify/Product/9641473376604,7,0.5085335956736154,similarity,
gid://shopify/Product/9641453453660,gid://shopify/Product/9641473573212,8,0.5085335956734025,similarity,
gid://shopify/Product/9641453453660,gid://shopify/Product/9641473081692,9,0.5085283415725301,similarity,
gid://shopify/Product/9641453453660,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641453781340,gid://shopify/Product/9641452765532,1,0.5307431714030147,similarity,
gid://shopify/Product/9641453781340,gid://shopify/Product/9641452929372,2,0.530731863756301,similarity,
gid://shopify/Product/9641453781340,gid://shopify/Product/9641473376604,3,0.5085498435014898,similarity,
gid://shopify/Product/9641453781340,gid://shopify/Product/9641473573212,4,0.5085498435012464,similarity,
gid://shopify/Product/9641453781340,gid://shopify/Product/9641473081692,5,0.5085452120542622,similarity,
gid://shopify/Product/9641453781340,gid://shopify/Product/9641473179996,6,0.5085428374579706,similarity,
gid://shopify/Product/9641453781340,gid://shopify/Product/9641473311068,7,0.5085428374577879,similarity,
gid://shopify/Product/9641453781340,gid://shopify/Product/9641474457948,8,0.5085428374567004,similarity,
gid://shopify/Product/9641453781340,gid://shopify/Product/9641474621788,9,0.5085357139366032,similarity,
gid://shopify/Product/9641453781340,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641453912412,gid://shopify/Product/9641443492188,1,0.5881971598462703,similarity,
gid://shopify/Product/9641453912412,gid://shopify/Product/9641473835356,2,0.5801766209167701,similarity,
gid://shopify/Product/9641453912412,gid://shopify/Product/9641473802588,3,0.5801724933321188,similarity,
gid://shopify/Product/9641453912412,gid://shopify/Product/9641474163036,4,0.5801724933316165,similarity,
gid://shopify/Product/9641453912412,gid://shopify/Product/9641473179996,5,0.5797862917810375,similarity,
gid://shopify/Product/9641453912412,gid://shopify/Product/9641473311068,6,0.579786291780721,similarity,
gid://shopify/Product/9641453912412,gid://shopify/Product/9641474457948,7,0.5797862917788361,similarity,
gid://shopify/Product/9641453912412,gid://shopify/Product/9641473081692,8,0.5797821763479873,similarity,
gid://shopify/Product/9641453912412,gid://shopify/Product/9641474621788,9,0.5797821763453114,similarity,
gid://shopify/Product/9641453912412,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641453977948,gid://shopify/Product/9641443492188,1,0.5882015449037531,similarity,
gid://shopify/Product/9641453977948,gid://shopify/Product/9641473802588,2,0.5801766209171008,similarity,
gid://shopify/Product/9641453977948,gid://shopify/Product/9641474163036,3,0.5801766209165983,similarity,
gid://shopify/Product/9641453977948,gid://shopify/Product/9641473835356,4,0.5801724933323436,similarity,
gid://shopify/Product/9641453977948,gid://shopify/Product/9641473081692,5,0.5797862917816174,similarity,
gid://shopify/Product/9641453977948,gid://shopify/Product/9641473179996,6,0.5797821763480137,similarity,
gid://shopify/Product/9641453977948,gid://shopify/Product/9641473311068,7,0.5797821763476445,similarity,
gid://shopify/Product/9641453977948,gid://shopify/Product/9641474457948,8,0.5797821763458123,similarity,
gid://shopify/Product/9641453977948,gid://shopify/Product/9641474621788,9,0.5797698308132299,similarity,
gid://shopify/Product/9641453977948,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641454207324,gid://shopify/Product/9641443492188,1,0.5882015449034863,similarity,
gid://shopify/Product/9641454207324,gid://shopify/Product/9641473802588,2,0.5801766209174841,similarity,
gid://shopify/Product/9641454207324,gid://shopify/Product/9641474163036,3,0.5801766209169817,similarity,
gid://shopify/Product/9641454207324,gid://shopify/Product/9641473835356,4,0.580172493332727,similarity,
gid://shopify/Product/9641454207324,gid://shopify/Product/9641473081692,5,0.5797862917819997,similarity,
gid://shopify/Product/9641454207324,gid://shopify/Product/9641473179996,6,0.5797821763483432,similarity,
gid://shopify/Product/9641454207324,gid://shopify/Product/9641473311068,7,0.5797821763480269,similarity,
gid://shopify/Product/9641454207324,gid://shopify/Product/9641474457948,8,0.5797821763461946,similarity,
gid://shopify/Product/9641454207324,gid://shopify/Product/9641474621788,9,0.5797698308136648,similarity,
gid://shopify/Product/9641454207324,9641402466652,10,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641454338396,gid://shopify/Product/9641475113308,1,0.574833217491123,similarity,
gid://shopify/Product/9641454338396,gid://shopify/Product/9641475178844,2,0.5748332174910469,similarity,
gid://shopify/Product/9641454338396,gid://shopify/Product/9641475408220,3,0.5748332174906151,similarity,
gid://shopify/Product/9641454338396,gid://shopify/Product/9641476227420,4,0.5748285720649374,similarity,
gid://shopify/Product/9641454338396,gid://shopify/Product/9641476555100,5,0.57482857206462,similarity,
gid://shopify/Product/9641454338396,gid://shopify/Product/9641476686172,6,0.5748285720643533,similarity,
gid://shopify/Product/9641454338396,gid://shopify/Product/9641475506524,7,0.5747914145499928,similarity,
gid://shopify/Product/9641454338396,9641402466652,8,0.2,popularity,Sanjo K100 // All Black - 42
gid://shopify/Product/9641455714652,gid://shopify/Product/9641475113308,1,0.5748292533564602,similarity,
gid://shopify/Product/9641455714652,gid://shopify/Product/9641475178844,2,0.5748292533563839,similarity,
gid://shopify/Product/9641455714652,gid://shopify/Product/9641475408220,3,0.5748292533559524,similarity,
gid://shopify/Product/9641455714652,gid://shopify/Product/9641476227420,4,0.5748246080696895,similarity,
